project_name,repository,file_path,line_number,usage_type,code_snippet,file_url
mistral,openstack/mistral,mistral/services/legacy_scheduler.py,19,Import,import eventlet,https://opendev.org/openstack/mistral/src/branch/master/mistral/services/legacy_scheduler.py
mistral,openstack/mistral,mistral/services/legacy_scheduler.py,150,Sleep,eventlet.sleep(,https://opendev.org/openstack/mistral/src/branch/master/mistral/services/legacy_scheduler.py
mistral,openstack/mistral,mistral/services/maintenance.py,13,Import,import eventlet,https://opendev.org/openstack/mistral/src/branch/master/mistral/services/maintenance.py
mistral,openstack/mistral,mistral/services/maintenance.py,114,Sleep,eventlet.sleep(1),https://opendev.org/openstack/mistral/src/branch/master/mistral/services/maintenance.py
mistral,openstack/mistral,releasenotes/notes/add_config_option_for_oslo_rpc_executor-44afe1f728afdcb2.yaml,6,"Other(""processes incoming calls. Allowed values: \""eventle"")","processes incoming calls. Allowed values: ""eventlet"", ""threading"" and",https://opendev.org/openstack/mistral/src/branch/master/releasenotes/notes/add_config_option_for_oslo_rpc_executor-44afe1f728afdcb2.yaml
mistral,openstack/mistral,releasenotes/notes/add_config_option_for_oslo_rpc_executor-44afe1f728afdcb2.yaml,10,"Other(""MySQLDb database driver and \""eventlet\"" RPC executo"")","MySQLDb database driver and ""eventlet"" RPC executor. Once in a while,",https://opendev.org/openstack/mistral/src/branch/master/releasenotes/notes/add_config_option_for_oslo_rpc_executor-44afe1f728afdcb2.yaml
mistral,openstack/mistral,releasenotes/notes/add_config_option_for_oslo_rpc_executor-44afe1f728afdcb2.yaml,12,"Other(""driver wasn't eventlet-friendly and dispatching of"")",driver wasn't eventlet-friendly and dispatching of green threads didn't,https://opendev.org/openstack/mistral/src/branch/master/releasenotes/notes/add_config_option_for_oslo_rpc_executor-44afe1f728afdcb2.yaml
mistral,openstack/mistral,releasenotes/notes/add_config_option_for_oslo_rpc_executor-44afe1f728afdcb2.yaml,14,"Other(""a combination of \""eventlet\"" executor and PyMysql d"")","a combination of ""eventlet"" executor and PyMysql driver works well. The",https://opendev.org/openstack/mistral/src/branch/master/releasenotes/notes/add_config_option_for_oslo_rpc_executor-44afe1f728afdcb2.yaml
mistral,openstack/mistral,requirements.txt,5,"Other(""eventlet>=0.26.0 # MIT"")",eventlet>=0.26.0 # MIT,https://opendev.org/openstack/mistral/src/branch/master/requirements.txt
mistral,openstack/mistral,setup.cfg,113,"Other(""eventlet = futurist:GreenThreadPoolExecutor"")",eventlet = futurist:GreenThreadPoolExecutor,https://opendev.org/openstack/mistral/src/branch/master/setup.cfg
mistral-extra,openstack/mistral-extra,examples/v2/calculator/requirements.txt,6,"Other(""eventlet!=0.18.3,>=0.18.2 # MIT"")","eventlet!=0.18.3,>=0.18.2 # MIT",https://opendev.org/openstack/mistral-extra/src/branch/master/examples/v2/calculator/requirements.txt
mistral-extra,openstack/mistral-extra,mistral_extra/monitoring/base.py,18,Import,import eventlet,https://opendev.org/openstack/mistral-extra/src/branch/master/mistral_extra/monitoring/base.py
mistral-extra,openstack/mistral-extra,mistral_extra/monitoring/base.py,78,Sleep,eventlet.sleep(self._interval),https://opendev.org/openstack/mistral-extra/src/branch/master/mistral_extra/monitoring/base.py
mistral-lib,openstack/mistral-lib,mistral_lib/utils/__init__.py,29,Import,import eventlet,https://opendev.org/openstack/mistral-lib/src/branch/master/mistral_lib/utils/__init__.py
mistral-lib,openstack/mistral-lib,mistral_lib/utils/__init__.py,30,Import,from eventlet import corolocal,https://opendev.org/openstack/mistral-lib/src/branch/master/mistral_lib/utils/__init__.py
mistral-lib,openstack/mistral-lib,mistral_lib/utils/__init__.py,364,Sleep,eventlet.sleep(seconds),https://opendev.org/openstack/mistral-lib/src/branch/master/mistral_lib/utils/__init__.py
mistral-lib,openstack/mistral-lib,requirements.txt,5,"Other(""eventlet!=0.20.1,>=0.20.0 # MIT"")","eventlet!=0.20.1,>=0.20.0 # MIT",https://opendev.org/openstack/mistral-lib/src/branch/master/requirements.txt
monasca-agent,openstack/monasca-agent,monasca_agent/collector/checks/services_checks.py,18,Import,import eventlet,https://opendev.org/openstack/monasca-agent/src/branch/master/monasca_agent/collector/checks/services_checks.py
monasca-agent,openstack/monasca-agent,monasca_agent/collector/checks/services_checks.py,112,"Other(""eventlet.timeout"")",with eventlet.timeout.Timeout(self.timeout):,https://opendev.org/openstack/monasca-agent/src/branch/master/monasca_agent/collector/checks/services_checks.py
monasca-agent,openstack/monasca-agent,monasca_agent/collector/checks/services_checks.py,118,"Other(""eventlet.Timeout"")",except eventlet.Timeout:,https://opendev.org/openstack/monasca-agent/src/branch/master/monasca_agent/collector/checks/services_checks.py
monasca-agent,openstack/monasca-agent,monasca_agent/collector/virt/xenapi/inspector.py,17,Import,from eventlet import timeout,https://opendev.org/openstack/monasca-agent/src/branch/master/monasca_agent/collector/virt/xenapi/inspector.py
monasca-agent,openstack/monasca-agent,requirements.txt,25,"Other(""eventlet!=0.18.3,!=0.20.1,>=0.18.2 # MIT"")","eventlet!=0.18.3,!=0.20.1,>=0.18.2 # MIT",https://opendev.org/openstack/monasca-agent/src/branch/master/requirements.txt
monasca-api,openstack/monasca-api,README.rst,48,"Other(""$ gunicorn -k eventlet --worker-connections=2000 -"")",$ gunicorn -k eventlet --worker-connections=2000 --backlog=1000 --paste /etc/monasca/api-config.ini,https://opendev.org/openstack/monasca-api/src/branch/master/README.rst
monasca-api,openstack/monasca-api,README.rst,51,"Other(""$ gunicorn -k eventlet --worker-connections=2000 -"")",$ gunicorn -k eventlet --worker-connections=2000 --backlog=1000 --paste /etc/monasca/api-config.ini -D,https://opendev.org/openstack/monasca-api/src/branch/master/README.rst
monasca-api,openstack/monasca-api,docker/api-config.ini.j2,22,"Other(""worker-class = eventlet"")",worker-class = eventlet,https://opendev.org/openstack/monasca-api/src/branch/master/docker/api-config.ini.j2
monasca-api,openstack/monasca-api,etc/api-config.ini,22,"Other(""worker-class = eventlet"")",worker-class = eventlet,https://opendev.org/openstack/monasca-api/src/branch/master/etc/api-config.ini
monasca-api,openstack/monasca-api,requirements.txt,28,"Other(""eventlet!=0.18.3,!=0.20.1,!=0.21.0,!=0.23.0,!=0.25"")","eventlet!=0.18.3,!=0.20.1,!=0.21.0,!=0.23.0,!=0.25.0,>=0.18.2 # MIT",https://opendev.org/openstack/monasca-api/src/branch/master/requirements.txt
monasca-events-api,openstack/monasca-events-api,etc/monasca/events-api-paste.ini,60,"Other(""worker-class = eventlet"")",worker-class = eventlet,https://opendev.org/openstack/monasca-events-api/src/branch/master/etc/monasca/events-api-paste.ini
monasca-events-api,openstack/monasca-events-api,lower-constraints.txt,4,"Other(""eventlet==0.18.2"")",eventlet==0.18.2,https://opendev.org/openstack/monasca-events-api/src/branch/master/lower-constraints.txt
monasca-events-api,openstack/monasca-events-api,requirements.txt,17,"Other(""eventlet!=0.18.3,!=0.20.1,>=0.18.2 # MIT"")","eventlet!=0.18.3,!=0.20.1,>=0.18.2 # MIT",https://opendev.org/openstack/monasca-events-api/src/branch/master/requirements.txt
networking-baremetal,openstack/networking-baremetal,networking_baremetal/agent/ironic_neutron_agent.py,20,Import,import eventlet,https://opendev.org/openstack/networking-baremetal/src/branch/master/networking_baremetal/agent/ironic_neutron_agent.py
networking-baremetal,openstack/networking-baremetal,networking_baremetal/agent/ironic_neutron_agent.py,22,MonkeyPatch,eventlet.monkey_patch(),https://opendev.org/openstack/networking-baremetal/src/branch/master/networking_baremetal/agent/ironic_neutron_agent.py
networking-baremetal,openstack/networking-baremetal,networking_baremetal/agent/ironic_neutron_agent.py,76,Executor,"transport, targets, endpoints, executor='eventlet', pool=agent_id)",https://opendev.org/openstack/networking-baremetal/src/branch/master/networking_baremetal/agent/ironic_neutron_agent.py
networking-generic-switch,openstack/networking-generic-switch,networking_generic_switch/batching.py,23,Import,import eventlet,https://opendev.org/openstack/networking-generic-switch/src/branch/master/networking_generic_switch/batching.py
networking-generic-switch,openstack/networking-generic-switch,networking_generic_switch/batching.py,35,"Other(""eventlet.greenpool"")",THREAD_POOL = eventlet.greenpool.GreenPool(),https://opendev.org/openstack/networking-generic-switch/src/branch/master/networking_generic_switch/batching.py
networking-generic-switch,openstack/networking-generic-switch,networking_generic_switch/batching.py,54,"Other(""eventlet.Timeout"")","with eventlet.Timeout(SHUTDOWN_TIMEOUT, ShutdownTimeout):",https://opendev.org/openstack/networking-generic-switch/src/branch/master/networking_generic_switch/batching.py
networking-generic-switch,openstack/networking-generic-switch,networking_generic_switch/batching.py,371,Sleep,eventlet.sleep(0),https://opendev.org/openstack/networking-generic-switch/src/branch/master/networking_generic_switch/batching.py
networking-generic-switch,openstack/networking-generic-switch,requirements.txt,5,"Other(""eventlet>=0.18.2 # Apache-2.0"")",eventlet>=0.18.2 # Apache-2.0,https://opendev.org/openstack/networking-generic-switch/src/branch/master/requirements.txt
networking-generic-switch,openstack/networking-generic-switch,tools/ngs-stress/ngs_stress.py,21,Import,import eventlet,https://opendev.org/openstack/networking-generic-switch/src/branch/master/tools/ngs-stress/ngs_stress.py
networking-generic-switch,openstack/networking-generic-switch,tools/ngs-stress/ngs_stress.py,28,MonkeyPatch,eventlet.monkey_patch(),https://opendev.org/openstack/networking-generic-switch/src/branch/master/tools/ngs-stress/ngs_stress.py
networking-sfc,openstack/networking-sfc,networking_sfc/services/sfc/agent/__init__.py,1,Import,from neutron.common import eventlet_utils,https://opendev.org/openstack/networking-sfc/src/branch/master/networking_sfc/services/sfc/agent/__init__.py
networking-sfc,openstack/networking-sfc,networking_sfc/services/sfc/agent/__init__.py,2,"Other(""eventlet_utils.monkey_patch()"")",eventlet_utils.monkey_patch(),https://opendev.org/openstack/networking-sfc/src/branch/master/networking_sfc/services/sfc/agent/__init__.py
networking-sfc,openstack/networking-sfc,requirements.txt,7,"Other(""eventlet>=0.27.0 # MIT"")",eventlet>=0.27.0 # MIT,https://opendev.org/openstack/networking-sfc/src/branch/master/requirements.txt
neutron,openstack/neutron,.coveragerc,6,"Other(""neutron/cmd/eventlet/agents/dhcp.py"")",neutron/cmd/eventlet/agents/dhcp.py,https://opendev.org/openstack/neutron/src/branch/master/.coveragerc
neutron,openstack/neutron,.coveragerc,7,"Other(""neutron/cmd/eventlet/agents/l3.py"")",neutron/cmd/eventlet/agents/l3.py,https://opendev.org/openstack/neutron/src/branch/master/.coveragerc
neutron,openstack/neutron,.coveragerc,8,"Other(""neutron/cmd/eventlet/agents/metadata.py"")",neutron/cmd/eventlet/agents/metadata.py,https://opendev.org/openstack/neutron/src/branch/master/.coveragerc
neutron,openstack/neutron,.coveragerc,9,"Other(""neutron/cmd/eventlet/agents/ovn_metadata.py"")",neutron/cmd/eventlet/agents/ovn_metadata.py,https://opendev.org/openstack/neutron/src/branch/master/.coveragerc
neutron,openstack/neutron,.coveragerc,10,"Other(""neutron/cmd/eventlet/agents/ovn_neutron_agent.py"")",neutron/cmd/eventlet/agents/ovn_neutron_agent.py,https://opendev.org/openstack/neutron/src/branch/master/.coveragerc
neutron,openstack/neutron,.coveragerc,11,"Other(""neutron/cmd/eventlet/plugins/linuxbridge_neutron_a"")",neutron/cmd/eventlet/plugins/linuxbridge_neutron_agent.py,https://opendev.org/openstack/neutron/src/branch/master/.coveragerc
neutron,openstack/neutron,.coveragerc,12,"Other(""neutron/cmd/eventlet/plugins/macvtap_neutron_agent"")",neutron/cmd/eventlet/plugins/macvtap_neutron_agent.py,https://opendev.org/openstack/neutron/src/branch/master/.coveragerc
neutron,openstack/neutron,.coveragerc,13,"Other(""neutron/cmd/eventlet/plugins/ovs_neutron_agent.py"")",neutron/cmd/eventlet/plugins/ovs_neutron_agent.py,https://opendev.org/openstack/neutron/src/branch/master/.coveragerc
neutron,openstack/neutron,.coveragerc,14,"Other(""neutron/cmd/eventlet/plugins/sriov_nic_neutron_age"")",neutron/cmd/eventlet/plugins/sriov_nic_neutron_agent.py,https://opendev.org/openstack/neutron/src/branch/master/.coveragerc
neutron,openstack/neutron,doc/source/contributor/contribute.rst,479,"Other(""eventlet.agents"")",neutron-foo-agent = networking_foo.cmd.eventlet.agents.foo:main,https://opendev.org/openstack/neutron/src/branch/master/doc/source/contributor/contribute.rst
neutron,openstack/neutron,doc/source/contributor/effective_neutron.rst,197,"Other(""Document common pitfalls as well as good practices"")",Document common pitfalls as well as good practices done when using eventlet,https://opendev.org/openstack/neutron/src/branch/master/doc/source/contributor/effective_neutron.rst
neutron,openstack/neutron,doc/source/contributor/effective_neutron.rst,205,"Other(""https://wiki.openstack.org/wiki/OpenStack_and_SQLA"")",https://wiki.openstack.org/wiki/OpenStack_and_SQLAlchemy#MySQLdb_.2B_eventlet_.3D_sad,https://opendev.org/openstack/neutron/src/branch/master/doc/source/contributor/effective_neutron.rst
neutron,openstack/neutron,doc/source/contributor/internals/api_layer.rst,45,"Other(""eventlet.net"")",.. _Eventlet: http://eventlet.net/,https://opendev.org/openstack/neutron/src/branch/master/doc/source/contributor/internals/api_layer.rst
neutron,openstack/neutron,doc/source/contributor/internals/api_layer.rst,47,"Other(""eventlet.net"")",.. _GreenPool: http://eventlet.net/doc/modules/greenpool.html,https://opendev.org/openstack/neutron/src/branch/master/doc/source/contributor/internals/api_layer.rst
neutron,openstack/neutron,doc/source/contributor/internals/services_and_agents.rst,61,"Other(""Neutron extensively utilizes the eventlet library "")",Neutron extensively utilizes the eventlet library to provide asynchronous,https://opendev.org/openstack/neutron/src/branch/master/doc/source/contributor/internals/services_and_agents.rst
neutron,openstack/neutron,doc/source/contributor/internals/services_and_agents.rst,65,"Other(""If a service utilizes the eventlet library, then i"")","If a service utilizes the eventlet library, then it should not call",https://opendev.org/openstack/neutron/src/branch/master/doc/source/contributor/internals/services_and_agents.rst
neutron,openstack/neutron,doc/source/contributor/internals/services_and_agents.rst,66,MonkeyPatch,eventlet.monkey_patch() directly but instead maintain its entry point main(),https://opendev.org/openstack/neutron/src/branch/master/doc/source/contributor/internals/services_and_agents.rst
